CarID,LaneIndex,EnterTime,ExportTime,PositionX,Speed,WasBlocked,ViolatedRedLight,TotalWaitTime
1,0,1746024572945,1746024580415,80.25,0,false,250
2,2,1746024573618,1746024580421,202.80,48,false,0
3,1,1746024574057,1746024580421,242.80,62,false,0
4,0,1746024574437,1746024580421,51.60,0,true,0
